epoch,train_recall,test_recall,train_loss,val_loss
0,0.012157820046752373,0.018909335911409208,"tensor(0.6921, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6744, device='cuda:0')"
0,0.02540213078054478,0.03795597529921397,"tensor(0.6262, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6168, device='cuda:0')"
0,0.02966718928607958,0.03680490620790562,"tensor(0.6218, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.6152, device='cuda:0')"
0,0.03710203450959077,0.03772174379815478,"tensor(0.5990, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5939, device='cuda:0')"
0,0.03832659290830525,0.032064118785971395,"tensor(0.5851, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5826, device='cuda:0')"
0,0.03906411130326005,0.0312524015921078,"tensor(0.5603, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5582, device='cuda:0')"
0,0.03894883290635116,0.03194268762985114,"tensor(0.5608, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5582, device='cuda:0')"
0,0.03887882150288456,0.03214326382594529,"tensor(0.5486, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5471, device='cuda:0')"
0,0.038360551952851873,0.031949476694594275,"tensor(0.5360, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5343, device='cuda:0')"
0,0.038469551338155536,0.030714017469338228,"tensor(0.5393, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5372, device='cuda:0')"
0,0.040424158668572734,0.03041074319194664,"tensor(0.5316, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5300, device='cuda:0')"
0,0.0414052967548469,0.03040106546913528,"tensor(0.5480, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5459, device='cuda:0')"
0,0.04136486046970571,0.029945039782047007,"tensor(0.5445, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5427, device='cuda:0')"
0,0.04180455096048085,0.03097101524007097,"tensor(0.5278, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5254, device='cuda:0')"
0,0.04244484258484799,0.03133548104017405,"tensor(0.5179, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5160, device='cuda:0')"
0,0.042996195095662736,0.031045820212073128,"tensor(0.5188, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5165, device='cuda:0')"
0,0.04434054149642283,0.030875916982277322,"tensor(0.5216, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5200, device='cuda:0')"
0,0.04401199309192274,0.030758806237004693,"tensor(0.5290, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5270, device='cuda:0')"
0,0.04384534181872683,0.030444591506112072,"tensor(0.5213, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5190, device='cuda:0')"
0,0.04484946028049415,0.03081304883881669,"tensor(0.5420, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5399, device='cuda:0')"
0,0.04481858309469937,0.030873361481618115,"tensor(0.5145, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5114, device='cuda:0')"
0,0.04552108713376194,0.03102333930172951,"tensor(0.5170, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5150, device='cuda:0')"
0,0.04511590818535573,0.031609711465697105,"tensor(0.5239, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5225, device='cuda:0')"
0,0.045283086997637126,0.031513290293237094,"tensor(0.5109, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5084, device='cuda:0')"
0,0.04541351789171168,0.03053813569377039,"tensor(0.5254, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5228, device='cuda:0')"
0,0.04640842397130452,0.030132162097784267,"tensor(0.5316, device='cuda:0', grad_fn=<NegBackward0>)","tensor(0.5294, device='cuda:0')"
